ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Shooting,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,date
1804,63,61,63,62,€0,€2.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,28,26.18,25.89,2024-05-07
1825,64,66,63,63,€0,€10.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,28,26.0,25.64,2024-05-07
1826,66,66,65,63,€600K,€0,Balanced,Little,Risky,Organised,Normal,Normal,Press,Medium,Normal,Cover,9,9,28,27.36,24.96,2024-05-07
1834,63,57,60,60,€750K,€0,Balanced,Little,Normal,Organised,Lots,Lots,Press,Medium,Normal,Cover,4,2,30,26.27,24.37,2024-05-07
1847,68,68,67,68,€0,€15M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,30,29.45,25.43,2024-05-07
1854,68,67,69,68,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,26.82,26.32,2024-05-07
1878,73,73,73,73,€20.4M,€110M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,6,23,26.09,26.09,2024-05-07
1884,75,75,75,72,€0,€45M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,4,28,28.09,29.04,2024-05-07
1888,70,66,70,69,€0,€7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,25.18,23.73,2024-05-07
1889,68,69,68,68,€2.2M,€8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,30,24.45,24.17,2024-05-07
1891,68,69,68,67,€2.1M,€5.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,27.09,25.25,2024-05-07
1893,69,72,68,70,€0,€14.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,30,27.36,25.57,2024-05-07
1905,66,67,66,66,€0,€15.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,25.45,24.93,2024-05-07
1908,73,73,73,73,€0,€69.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,2,27,25.0,23.11,2024-05-07
1926,66,66,67,66,€0,€8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,28,26.09,24.18,2024-05-07
1930,65,64,66,64,€0,€2.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,26.55,24.75,2024-05-07
1932,66,67,66,66,€0,€7.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,28,24.73,23.21,2024-05-07
1937,62,65,62,60,€0,€2.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,1,28,24.27,26.29,2024-05-07
1938,65,66,66,65,€0,€6.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,26,22.36,21.88,2024-05-07
1941,60,60,62,59,€0,€2.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,25.0,24.61,2024-05-07
1970,76,77,77,73,€22.2M,€190M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,7,27,30.0,26.7,2024-05-07
2013,67,67,67,66,€0,€22M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,25.73,24.04,2024-05-07
2017,66,68,66,66,€0,€8.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,23.55,23.79,2024-05-07
2055,64,63,65,62,€0,€16.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,24.73,23.32,2024-05-07
8001,67,70,68,65,€0,€11M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,24.0,23.64,2024-05-07
10846,69,68,71,68,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,29,27.36,24.83,2024-05-07
15001,64,64,65,64,€0,€3.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,26.36,23.48,2024-05-07
15012,69,70,69,68,€800K,€2.5M,Fast,Normal,Risky,Organised,Normal,Normal,Press,Medium,Normal,Cover,1,1,25,25.36,25.56,2024-05-07
15015,64,64,64,63,€0,€5.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,26.18,24.29,2024-05-07
100325,63,64,65,62,€0,€6.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,1,28,24.73,23.04,2024-05-07
100634,67,66,67,66,€0,€25.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,29,25.36,23.76,2024-05-07
100767,73,75,73,72,€20M,€200M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,28,25.27,23.14,2024-05-07
100805,64,63,65,65,€0,€3.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,23,26.55,25.78,2024-05-07
100831,67,67,67,67,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,30,27.18,25.97,2024-05-07
101007,70,72,70,67,€0,€24.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,26,26.45,27.12,2024-05-07
101028,68,70,66,68,€0,€20.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,25.64,25.14,2024-05-07
101084,69,68,70,69,€0,€10M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,27.09,25.46,2024-05-07
101100,70,70,68,70,€0,€47.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,7,28,27.64,25.11,2024-05-07
101103,70,70,70,70,€0,€32M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,5,26,25.91,24.73,2024-05-07
58,66,65,66,65,€0,€20M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,24,24.36,24.42,2024-05-07
77,68,70,69,67,€0,€8.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,3,23,26.64,25.17,2024-05-07
149,64,64,64,65,€0,€3.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,24,22.27,22.83,2024-05-07
167,64,62,64,65,€1.3M,€8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,25,26.0,25.2,2024-05-07
180,63,62,64,64,€0,€3.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,26,25.27,24.35,2024-05-07
199,67,66,67,66,€0,€16M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,28,27.64,25.61,2024-05-07
203,68,68,68,67,€0,€15M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,27,26.45,27.11,2024-05-07
242,70,71,70,68,€7.9M,€90M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,2,30,25.18,25.27,2024-05-07
252,69,71,68,69,€0,€37.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,5,28,25.82,25.29,2024-05-07
299,66,64,67,65,€0,€11.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,2,28,25.73,24.64,2024-05-07
301,64,64,64,63,€0,€3.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,28,27.09,24.93,2024-05-07
305,60,59,60,59,€0,€985K,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,26,24.73,23.73,2024-05-07
308,67,67,67,67,€0,€7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,3,23,26.18,25.48,2024-05-07
357,61,60,60,61,€0,€2.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,24.36,24.93,2024-05-07
373,60,59,61,59,€500K,€0,Fast,Little,Normal,Organised,Normal,Normal,Press,Medium,Normal,Cover,3,2,28,25.18,23.71,2024-05-07
381,62,63,62,62,€0,€2.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,23,27.64,26.91,2024-05-07
382,59,59,57,59,€400K,€0,Balanced,Little,Normal,Organised,Normal,Normal,Press,Medium,Normal,Cover,2,1,28,24.91,22.96,2024-05-07
445,61,64,62,60,€0,€990K,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,28,27.09,24.43,2024-05-07
487,67,67,68,66,€0,€8.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,30,24.55,25.27,2024-05-07
489,69,70,70,68,€0,€5.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,27.82,27.07,2024-05-07
517,71,71,72,70,€0,€22M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,4,20,29.18,28.8,2024-05-07
523,65,64,66,65,€0,€4.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,26,26.0,25.23,2024-05-07
526,65,64,65,65,€0,€4.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,24.82,23.43,2024-05-07
531,64,67,64,64,€0,€4.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,26,25.18,25.46,2024-05-07
576,69,68,71,67,€0,€16.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,30,24.64,24.63,2024-05-07
614,67,65,68,67,€0,€50M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,25,28.64,26.48,2024-05-07
621,62,61,62,62,€0,€2.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,22,27.45,26.55,2024-05-07
631,62,63,63,61,€0,€3.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,26,24.27,24.42,2024-05-07
634,69,68,69,70,€0,€18M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,26,27.09,25.0,2024-05-07
635,66,67,66,65,€3.5M,€19M,Fast,Normal,Normal,Organised,Normal,Lots,Press,High,Normal,Cover,2,1,28,24.36,23.79,2024-05-07
650,66,65,66,65,€5.4M,€46M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,30,25.36,24.13,2024-05-07
669,62,62,63,61,€1M,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,13,8,21,24.82,23.1,2024-05-07
670,69,72,70,68,€0,€37M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,4,28,24.64,24.43,2024-05-07
680,68,70,67,68,€0,€40M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,3,28,21.73,22.54,2024-05-07
694,67,66,66,67,€0,€179M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,27,24.45,22.89,2024-05-07
695,68,69,69,63,€0,€178M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,2,30,26.27,24.13,2024-05-07
698,69,69,68,67,€0,€248M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,27,26.91,25.74,2024-05-07
710,68,66,68,66,€0,€29.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,23,24.82,26.22,2024-05-07
744,70,71,69,71,€0,€16.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,30,26.64,25.87,2024-05-07
822,65,64,63,65,€0,€3.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,27,25.27,23.7,2024-05-07
826,58,51,56,58,€150K,€0,Balanced,Little,Normal,Organised,Normal,Normal,Press,Medium,Normal,Cover,9,5,24,24.91,22.63,2024-05-07
898,69,69,69,69,€0,€33M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,4,28,25.27,23.89,2024-05-07
900,70,71,70,69,€0,€85M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,5,28,24.64,23.39,2024-05-07
974,70,66,70,67,€0,€0,Balanced,Normal,Normal,Free form,Normal,Normal,Press,Medium,Normal,Cover,20,11,23,24.09,24.48,2024-05-07
980,67,66,67,65,€0,€12.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,2,28,26.09,26.5,2024-05-07
982,68,70,70,66,€0,€20.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,6,28,27.45,25.39,2024-05-07
1013,71,73,67,71,€0,€107.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,7,28,24.18,25.07,2024-05-07
1028,70,73,72,69,€4.9M,€40M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,5,27,27.91,25.59,2024-05-07
131161,66,66,67,66,€0,€9.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,30,30.36,27.1,2024-05-07
131173,62,68,63,61,€0,€3.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,28.55,29.57,2024-05-07
131389,69,70,70,67,€0,€11.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,24,30.0,27.96,2024-05-07
131474,63,66,61,63,€0,€3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,30,26.27,24.23,2024-05-07
10,85,86,87,84,€0,€4.6B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,10,28,26.82,24.5,2024-04-23
1,83,83,85,82,€0,€2.1B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,7,33,24.91,23.27,2024-04-23
11,81,78,78,82,€0,€4.8B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,8,33,24.18,24.18,2024-04-23
241,84,84,84,84,€0,€4.3B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,10,33,27.91,23.24,2024-04-23
243,85,87,86,84,€0,€4.8B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,10,33,26.36,24.52,2024-04-23
73,83,84,81,81,€0,€4.2B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,9,30,23.09,24.47,2024-04-23
5,79,81,79,79,€0,€2.9B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,7,33,22.0,21.42,2024-04-23
21,84,90,84,83,€0,€3.8B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,9,33,26.91,24.36,2024-04-23
9,83,84,80,83,€0,€4.6B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,9,33,26.27,23.76,2024-04-23
22,81,81,82,81,€0,€1.7B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,7,31,26.36,24.19,2024-04-23
1362,83,83,84,83,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,9,26,27.0,26.69,2024-04-23
44,83,83,83,82,€0,€1B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,8,26,28.82,27.77,2024-04-23
74,76,77,77,74,€0,€180M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,4,25,24.82,23.4,2024-04-23
2,81,83,79,78,€0,€695.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,5,33,25.73,24.12,2024-04-23
189,76,79,76,75,€0,€130M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,27,24.73,24.0,2024-04-23
47,81,80,82,80,€0,€1.2B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,7,30,26.0,24.73,2024-04-23
45,80,81,80,80,€0,€2B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,9,29,26.64,24.97,2024-04-23
18,81,81,81,80,€0,€2.6B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,7,31,24.55,23.74,2024-04-23
52,80,83,80,79,€0,€660M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,7,30,27.27,25.17,2024-04-23
1799,77,75,76,76,€0,€741.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,33,25.18,24.48,2024-04-23
32,82,82,83,81,€0,€465.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,6,29,25.91,23.38,2024-04-23
1808,77,75,74,77,€0,€425M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,3,33,24.91,23.88,2024-04-23
46,80,80,80,79,€0,€320M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,6,30,29.0,25.73,2024-04-23
457,80,79,82,80,€0,€150M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,4,33,25.91,24.18,2024-04-23
7,76,77,76,76,€0,€684.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,4,31,28.18,25.13,2024-04-23
234,79,79,80,79,€0,€320M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,29,26.45,23.14,2024-04-23
448,80,79,80,79,€0,€250M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,5,30,26.91,25.4,2024-04-23
2014,72,72,70,72,€0,€55M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,2,27,25.45,24.37,2024-04-23
110062,79,79,80,79,€0,€8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,29,24.73,24.66,2024-04-23
13,80,80,76,73,€0,€730.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,6,33,24.91,25.33,2024-04-23
66,76,77,77,75,€0,€734M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,4,28,27.55,24.57,2024-04-23
219,77,76,77,77,€0,€458M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,6,27,27.55,25.04,2024-04-23
112172,80,81,80,80,€0,€569.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,7,26,24.73,24.12,2024-04-23
8,74,73,74,73,€0,€423.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,2,26,22.45,23.38,2024-04-23
36,77,80,75,76,€0,€279.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,4,32,24.45,22.97,2024-04-23
240,82,84,83,81,€0,€1.2B,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,9,33,29.18,26.18,2024-04-23
144,77,72,77,76,€0,€228.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,2,31,26.55,25.29,2024-04-23
245,75,78,75,73,€0,€432M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,7,30,23.91,22.53,2024-04-23
326,78,80,78,77,€0,€178M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,6,25,28.27,27.68,2024-04-23
1952,71,72,72,69,€0,€15.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,30,24.27,23.83,2024-04-23
95,75,75,76,76,€0,€548.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,30,26.18,24.27,2024-04-23
110,77,78,77,76,€0,€416.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,3,31,26.18,23.23,2024-04-23
461,75,74,75,75,€0,€530M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,6,33,23.55,22.48,2024-04-23
14,76,76,76,74,€0,€172.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,29,25.0,25.03,2024-04-23
17,73,74,72,74,€0,€395M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,3,30,26.55,23.63,2024-04-23
19,79,78,80,78,€0,€993.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,6,30,27.27,25.07,2024-04-23
48,80,81,80,79,€0,€660M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,8,26,27.27,26.19,2024-04-23
69,77,79,78,76,€0,€430M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,4,24,24.91,23.5,2024-04-23
237,78,80,78,78,€0,€220M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,4,27,24.18,24.33,2024-04-23
481,79,80,77,80,€0,€540M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,8,33,29.18,25.52,2024-04-23
1318,85,87,86,83,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,8,26,26.27,25.69,2024-04-23
72,76,76,76,77,€0,€200M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,4,25,24.91,24.24,2024-04-23
175,76,76,77,74,€0,€349.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,5,29,26.09,24.14,2024-04-23
236,77,80,77,76,€0,€240M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,7,30,24.73,25.13,2024-04-23
247,77,78,78,75,€0,€281.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,5,28,25.55,24.0,2024-04-23
325,78,81,78,76,€0,€195M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,7,29,28.73,25.28,2024-04-23
1925,77,77,75,76,€0,€220.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,33,26.36,24.33,2024-04-23
39,79,79,79,78,€0,€350M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,6,25,25.36,25.88,2024-04-23
65,76,80,76,76,€0,€200M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,4,26,23.91,24.27,2024-04-23
327,75,74,73,73,€0,€126M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,6,30,26.82,26.27,2024-04-23
38,74,72,74,73,€0,€151.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,3,29,26.18,24.34,2024-04-23
39,79,79,79,78,€0,€350M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,6,25,25.36,25.88,2024-04-23
55,74,74,73,73,€0,€160M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,3,28,25.0,25.54,2024-04-23
191,73,72,73,72,€0,€240M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,28,21.36,21.68,2024-04-23
246,76,76,76,77,€0,€262.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,6,30,23.0,22.6,2024-04-23
1337,85,81,85,83,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,10,26,27.73,28.04,2024-04-23
1369,83,85,83,82,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,9,26,28.64,27.96,2024-04-23
1824,77,76,77,77,€0,€685.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,6,33,24.55,22.67,2024-04-23
1876,75,75,74,75,€0,€240M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,9,28,27.73,25.86,2024-04-23
105035,82,82,82,83,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,8,26,26.55,26.0,2024-04-23
50,71,69,72,70,€0,€71M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,3,28,25.09,24.21,2024-04-23
1796,74,72,74,73,€0,€178.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,32,23.36,23.94,2024-04-23
114899,69,67,70,68,€1.6M,€2.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,29,27.09,25.45,2024-04-23
23,76,75,77,75,€0,€304M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,5,31,25.27,24.74,2024-04-23
1860,76,75,76,76,€0,€45M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,4,33,26.09,23.39,2024-04-23
1877,74,76,73,74,€0,€199.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,9,28,27.91,27.46,2024-04-23
1923,73,71,73,71,€0,€107.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,32,25.36,25.59,2024-04-23
110374,78,78,78,74,€0,€270M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,5,27,26.45,25.3,2024-04-23
34,70,70,69,70,€0,€319.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,30,26.09,25.37,2024-04-23
78,74,72,76,74,€0,€80M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,28,25.0,23.75,2024-04-23
88,69,67,69,70,€0,€22M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,25.27,24.87,2024-04-23
383,76,78,77,74,€0,€111M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,6,20,29.91,29.6,2024-04-23
436,74,73,75,72,€0,€38M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,5,26,27.18,24.92,2024-04-23
673,72,71,72,72,€0,€128M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,5,26,23.18,22.23,2024-04-23
1917,65,64,63,65,€0,€9.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,26,23.55,23.5,2024-04-23
